customer_id,age,gender,region,signup_days_ago,lifetime_value,loyalty_tier
C04346,38,Female,Northeast,333,88.7,Bronze
C04347,37,Male,Northeast,372,792.51,Silver
C04348,19,Female,West,1500,606.74,Silver
C04349,26,Male,West,1091,196.97,Bronze
C04350,31,Male,West,884,313.11,Silver
C04351,18,Male,Southwest,1099,747.58,Silver
C04352,38,Male,Northeast,1775,524.12,Silver
C04353,35,Female,Southeast,1658,65.58,Bronze
C04354,18,Male,Southwest,1273,304.68,Silver
C04355,42,Female,Northeast,285,210.43,Bronze
C04356,46,Male,West,166,666.27,Silver
C04357,40,Female,Midwest,1284,618.9,Silver
C04358,34,Male,Northeast,847,801.71,Gold
C04359,45,Female,Southeast,1767,89.47,Bronze
C04360,46,Female,Midwest,1631,120.82,Bronze
C04361,41,Female,Southwest,1002,666.92,Silver
C04362,28,Male,West,67,143.67,Bronze
C04363,41,Female,West,1208,62.22,Bronze
C04364,52,Male,Midwest,1556,395.18,Silver
C04365,30,Male,Southeast,134,149.53,Bronze
C04366,63,Male,Northeast,284,1225.14,Gold
C04367,31,Male,Southeast,1457,319.44,Silver
C04368,38,Other,Northeast,517,282.66,Bronze
C04369,29,Male,Northeast,487,175.51,Bronze
C04370,40,Female,Midwest,557,1024.29,Gold
C04371,18,Female,Southeast,620,337.88,Silver
C04372,31,Female,Northeast,554,169.41,Bronze
C04373,24,Female,Midwest,399,119.74,Bronze
C04374,39,Male,Midwest,131,229.03,Bronze
C04375,49,Female,Northeast,945,101.51,Bronze
C04376,45,Male,Southwest,693,617.69,Silver
C04377,18,Female,Northeast,719,48.06,Bronze
C04378,62,Female,Southwest,628,215.82,Bronze
C04379,41,Other,Northeast,629,423.74,Silver
C04380,28,Male,Southwest,570,332.92,Silver
C04381,39,Male,Northeast,1565,128.31,Bronze
C04382,40,Male,West,418,443.29,Silver
C04383,29,Male,Southeast,392,110.23,Bronze
C04384,40,Male,West,960,239.81,Bronze
C04385,30,Female,Southeast,641,439.95,Silver
C04386,33,Male,Northeast,1168,371.16,Silver
C04387,29,Female,West,751,133.28,Bronze
C04388,20,Female,Northeast,372,718.92,Silver
C04389,39,Female,Southwest,1127,264.55,Bronze
C04390,45,Male,Northeast,164,477.56,Silver
C04391,44,Male,Midwest,969,968.93,Gold
C04392,47,Male,West,1007,668.99,Silver
C04393,41,Male,Southeast,1643,670.56,Silver
C04394,31,Female,Northeast,409,291.03,Bronze
C04395,48,Male,West,1543,499.97,Silver
C04396,21,Female,West,1178,296.56,Bronze
C04397,27,Female,Southwest,67,82.4,Bronze
C04398,26,Female,Southeast,810,321.33,Silver
C04399,50,Male,Midwest,339,308.19,Silver
C04400,49,Male,Southeast,135,413.79,Silver
C04401,43,Female,Southeast,585,218.07,Bronze
C04402,50,Female,West,1278,123.31,Bronze
C04403,27,Male,Southeast,1295,441.8,Silver
C04404,42,Male,Midwest,426,75.04,Bronze
C04405,36,Male,Southeast,182,909.54,Gold
C04406,48,Female,West,565,198.69,Bronze
C04407,36,Male,Southwest,1689,305.2,Silver
C04408,33,Female,West,1025,404.52,Silver
C04409,44,Male,Midwest,995,416.39,Silver
C04410,48,Female,West,1455,68.85,Bronze
C04411,29,Female,West,1199,513.72,Silver
C04412,37,Female,Northeast,1244,321.45,Silver
C04413,25,Male,Northeast,922,138.14,Bronze
C04414,18,Male,Northeast,1730,124.62,Bronze
C04415,40,Male,Midwest,612,181.15,Bronze
C04416,45,Female,West,230,76.03,Bronze
C04417,41,Female,Southeast,41,1152.91,Gold
C04418,18,Female,Southeast,1105,932.19,Gold
C04419,33,Male,Southwest,797,367.43,Silver
C04420,18,Female,West,1355,200.12,Bronze
C04421,54,Male,West,1353,204.92,Bronze
C04422,24,Female,Southeast,949,484.08,Silver
C04423,53,Male,Northeast,550,1190.4,Gold
C04424,49,Female,Northeast,1193,146.44,Bronze
C04425,27,Male,Northeast,129,89.49,Bronze
C04426,24,Male,Southeast,1538,985.23,Gold
C04427,42,Female,Midwest,1190,48.99,Bronze
C04428,27,Male,Northeast,900,98.72,Bronze
C04429,39,Female,Northeast,395,195.94,Bronze
C04430,32,Female,Northeast,1587,60.08,Bronze
C04431,18,Female,West,1560,665.76,Silver
C04432,18,Male,West,686,529.12,Silver
C04433,40,Female,Midwest,190,145.87,Bronze
C04434,31,Female,Southeast,790,774.06,Silver
C04435,31,Male,Southeast,204,901.77,Gold
C04436,46,Female,Northeast,1141,221.0,Bronze
C04437,52,Male,Southeast,1452,163.11,Bronze
C04438,34,Male,Southwest,1533,1869.9,Gold
C04439,33,Male,Southwest,574,468.27,Silver
C04440,44,Male,West,506,308.18,Silver
C04441,21,Male,Southwest,312,834.8,Gold
C04442,40,Female,West,1791,321.1,Silver
C04443,44,Female,Northeast,986,155.24,Bronze
C04444,46,Male,Southwest,481,263.0,Bronze
C04445,18,Female,Northeast,1677,623.15,Silver
C04446,28,Female,West,111,40.73,Bronze
C04447,27,Female,Southeast,1266,188.82,Bronze
C04448,39,Female,Southeast,845,849.59,Gold
C04449,43,Female,West,549,154.36,Bronze
C04450,55,Male,Midwest,163,983.87,Gold
C04451,32,Male,Southeast,476,874.17,Gold
C04452,32,Male,Southeast,147,230.68,Bronze
C04453,51,Female,Southeast,1649,146.69,Bronze
C04454,41,Male,Southwest,1823,188.93,Bronze
C04455,53,Female,West,1296,2692.31,Gold
C04456,41,Male,Midwest,778,1322.11,Gold
C04457,24,Female,Northeast,1203,273.92,Bronze
C04458,22,Male,West,1586,141.55,Bronze
C04459,19,Male,Northeast,675,271.87,Bronze
C04460,45,Male,Northeast,408,304.74,Silver
C04461,52,Male,Southeast,637,79.92,Bronze
C04462,60,Male,Southwest,995,262.97,Bronze
C04463,48,Female,Northeast,554,804.45,Gold
C04464,51,Male,Northeast,1566,48.45,Bronze
C04465,31,Male,Midwest,1715,514.88,Silver
C04466,24,Female,Southeast,1170,843.3,Gold
C04467,48,Male,Midwest,1717,147.75,Bronze
C04468,43,Female,Midwest,605,1124.12,Gold
C04469,39,Other,Midwest,966,131.46,Bronze
C04470,42,Male,Northeast,691,363.93,Silver
C04471,41,Male,Northeast,1370,185.66,Bronze
C04472,53,Male,West,905,185.62,Bronze
C04473,53,Female,Southwest,41,140.39,Bronze
C04474,44,Female,Southeast,1143,458.85,Silver
C04475,48,Female,Northeast,417,525.28,Silver
C04476,44,Female,Northeast,112,230.91,Bronze
C04477,32,Male,West,1005,71.95,Bronze
C04478,47,Female,West,1815,351.73,Silver
C04479,21,Female,Southeast,425,357.74,Silver
C04480,50,Female,West,574,201.33,Bronze
C04481,23,Female,West,690,1313.58,Gold
C04482,41,Female,Southwest,669,59.89,Bronze
C04483,27,Male,Northeast,129,33.26,Bronze
C04484,44,Male,Northeast,486,126.75,Bronze
C04485,37,Female,Northeast,903,463.77,Silver
C04486,18,Male,Southwest,357,94.61,Bronze
C04487,43,Female,West,753,101.2,Bronze
C04488,31,Male,Midwest,103,575.89,Silver
C04489,48,Female,Northeast,1149,371.03,Silver
C04490,38,Female,Southeast,121,343.56,Silver
C04491,42,Male,Southeast,359,494.37,Silver
C04492,26,Female,Midwest,204,166.89,Bronze
C04493,30,Female,Southeast,1790,173.98,Bronze
C04494,32,Female,Northeast,344,507.15,Silver
C04495,48,Male,West,1740,72.94,Bronze
C04496,58,Male,Southeast,1621,35.57,Bronze
C04497,28,Male,Midwest,526,165.68,Bronze
C04498,50,Male,Northeast,1322,565.54,Silver
C04499,18,Female,West,457,307.97,Silver
C04500,23,Female,Midwest,64,529.3,Silver
C04501,26,Female,Southwest,148,39.86,Bronze
C04502,21,Female,Midwest,1424,325.04,Silver
C04503,18,Female,Southwest,954,440.75,Silver
C04504,42,Male,Southwest,1621,72.55,Bronze
C04505,35,Female,Midwest,1504,531.58,Silver
C04506,42,Male,Southwest,1362,221.33,Bronze
C04507,46,Female,Southeast,1410,3882.38,Gold
C04508,41,Male,Southeast,1429,34.48,Bronze
C04509,45,Male,Northeast,857,838.99,Gold
C04510,37,Female,Midwest,1158,171.62,Bronze
C04511,23,Female,West,419,57.09,Bronze
C04512,50,Female,West,205,152.28,Bronze
C04513,30,Female,Northeast,135,314.11,Silver
C04514,26,Male,Midwest,621,622.49,Silver
C04515,35,Female,Northeast,1216,1152.59,Gold
C04516,27,Male,West,943,879.81,Gold
C04517,32,Female,Northeast,1320,102.63,Bronze
C04518,42,Female,Southwest,1616,676.65,Silver
C04519,42,Male,Southeast,1332,347.98,Silver
C04520,27,Female,Southeast,1356,135.76,Bronze
C04521,32,Female,Southwest,1640,202.2,Bronze
C04522,50,Male,Midwest,984,129.17,Bronze
C04523,43,Female,Northeast,982,253.0,Bronze
C04524,62,Female,Midwest,890,126.89,Bronze
C04525,52,Female,Northeast,156,97.01,Bronze
C04526,51,Male,Southwest,1299,376.61,Silver
C04527,21,Male,Midwest,853,430.89,Silver
C04528,47,Female,Southeast,263,206.68,Bronze
C04529,37,Male,Midwest,696,837.89,Gold
C04530,31,Female,Northeast,1638,193.56,Bronze
C04531,40,Male,West,960,186.33,Bronze
C04532,49,Female,Southwest,1492,443.39,Silver
C04533,44,Female,Southwest,166,217.2,Bronze
C04534,27,Male,Southeast,585,264.1,Bronze
C04535,46,Male,Southeast,788,25.32,Bronze
C04536,30,Female,Northeast,1202,248.4,Bronze
C04537,40,Female,West,85,47.25,Bronze
C04538,34,Male,Midwest,1741,81.54,Bronze
C04539,35,Female,Midwest,385,73.57,Bronze
C04540,47,Male,Southwest,1310,95.74,Bronze
C04541,25,Male,Northeast,952,149.31,Bronze
C04542,61,Female,Northeast,842,157.93,Bronze
C04543,18,Male,Northeast,1116,444.9,Silver
C04544,30,Female,Southeast,1116,298.91,Bronze
C04545,42,Male,Northeast,835,44.21,Bronze
C04546,45,Male,Midwest,1082,263.74,Bronze
C04547,36,Male,Southeast,1605,325.85,Silver
C04548,37,Female,Northeast,1712,182.05,Bronze
C04549,42,Female,West,629,231.64,Bronze
C04550,35,Female,Northeast,597,290.41,Bronze
C04551,54,Male,West,1353,486.94,Silver
C04552,48,Male,Southeast,734,59.3,Bronze
C04553,48,Female,Midwest,641,196.39,Bronze
C04554,26,Male,Southwest,1268,950.99,Gold
C04555,37,Female,Northeast,170,875.68,Gold
C04556,34,Male,Midwest,1560,526.29,Silver
C04557,25,Female,Southwest,590,396.68,Silver
C04558,42,Male,Midwest,528,1084.82,Gold
C04559,31,Female,Southeast,656,1374.8,Gold
C04560,45,Male,Southeast,531,217.85,Bronze
C04561,25,Male,West,770,102.26,Bronze
C04562,58,Male,Southwest,793,191.85,Bronze
C04563,27,Male,Northeast,1640,3972.0,Gold
C04564,40,Male,Northeast,1244,59.6,Bronze
C04565,47,Female,Southeast,1764,160.21,Bronze
C04566,31,Female,Southeast,704,68.62,Bronze
C04567,48,Female,Southeast,1704,273.77,Bronze
C04568,23,Female,Southeast,78,82.9,Bronze
C04569,55,Female,Northeast,1416,221.88,Bronze
C04570,38,Male,Northeast,656,42.31,Bronze
C04571,30,Male,Southwest,709,426.61,Silver
C04572,34,Male,Northeast,1549,735.18,Silver
C04573,47,Female,Northeast,306,173.2,Bronze
C04574,30,Male,Southeast,76,216.67,Bronze
C04575,29,Male,Southwest,1824,211.23,Bronze
C04576,35,Female,West,955,287.96,Bronze
C04577,23,Male,West,245,236.43,Bronze
C04578,59,Female,Northeast,259,488.48,Silver
C04579,31,Female,West,1692,742.29,Silver
C04580,47,Male,Southeast,352,117.61,Bronze
C04581,40,Male,Southeast,1474,185.23,Bronze
C04582,26,Female,Midwest,254,550.85,Silver
C04583,37,Female,West,1715,68.07,Bronze
C04584,47,Male,West,1340,41.53,Bronze
C04585,35,Female,Southwest,75,299.97,Bronze
C04586,52,Female,Southwest,1067,382.49,Silver
C04587,50,Male,Southeast,662,127.73,Bronze
C04588,49,Male,Midwest,404,145.36,Bronze
C04589,32,Female,Northeast,732,123.45,Bronze
C04590,25,Male,Southwest,1016,112.14,Bronze
C04591,30,Female,Northeast,362,456.75,Silver
C04592,40,Male,Southwest,195,84.57,Bronze
C04593,44,Female,Southeast,536,192.68,Bronze
C04594,18,Female,Southeast,146,108.33,Bronze
C04595,37,Female,Northeast,972,66.04,Bronze
C04596,39,Male,Southeast,665,535.48,Silver
C04597,34,Male,Southwest,1619,153.26,Bronze
C04598,53,Female,Northeast,1492,289.92,Bronze
C04599,43,Male,Southeast,1357,62.97,Bronze
C04600,53,Male,Northeast,486,125.49,Bronze
C04601,35,Female,Southeast,898,483.22,Silver
C04602,49,Male,Northeast,1324,2511.27,Gold
C04603,57,Male,Southeast,1764,41.32,Bronze
C04604,53,Male,Southwest,245,204.18,Bronze
C04605,24,Female,Midwest,142,354.62,Silver
C04606,34,Female,Southeast,1069,140.54,Bronze
C04607,33,Male,Midwest,245,525.62,Silver
C04608,43,Male,Northeast,456,112.16,Bronze
C04609,46,Male,Southeast,1188,281.03,Bronze
C04610,27,Female,Midwest,1096,152.95,Bronze
C04611,38,Male,Southeast,793,733.25,Silver
C04612,18,Female,West,313,133.12,Bronze
C04613,55,Male,Midwest,863,178.27,Bronze
C04614,31,Other,West,1151,573.13,Silver
C04615,38,Male,Southwest,1113,97.01,Bronze
C04616,34,Female,Northeast,259,260.31,Bronze
C04617,51,Male,Southeast,1696,47.45,Bronze
C04618,18,Male,Southeast,414,91.91,Bronze
C04619,37,Female,Northeast,188,345.13,Silver
C04620,36,Female,West,853,100.32,Bronze
C04621,32,Male,West,500,149.89,Bronze
C04622,58,Female,Midwest,1649,381.37,Silver
C04623,27,Female,Midwest,237,145.29,Bronze
C04624,47,Female,Northeast,203,513.14,Silver
C04625,42,Male,Midwest,1134,297.11,Bronze
C04626,53,Female,West,1071,362.17,Silver
C04627,29,Female,Midwest,1046,747.6,Silver
C04628,29,Male,Southeast,737,326.31,Silver
C04629,51,Female,West,1344,977.47,Gold
C04630,43,Male,Southeast,1413,555.65,Silver
C04631,19,Male,Midwest,1332,152.76,Bronze
C04632,31,Female,Midwest,1004,783.55,Silver
C04633,42,Female,Southeast,426,310.28,Silver
C04634,48,Male,West,1003,171.54,Bronze
C04635,29,Male,Southwest,795,314.36,Silver
C04636,18,Female,Northeast,1195,665.87,Silver
C04637,44,Male,Southwest,706,368.54,Silver
C04638,23,Female,Midwest,546,1261.62,Gold
C04639,18,Female,West,1304,650.59,Silver
C04640,18,Male,Southwest,691,391.84,Silver
C04641,47,Female,Midwest,1593,97.18,Bronze
C04642,39,Female,West,1290,208.15,Bronze
C04643,35,Male,Northeast,1185,260.99,Bronze
C04644,54,Female,Northeast,335,458.05,Silver
C04645,45,Female,West,387,434.24,Silver
C04646,57,Female,Southwest,1338,285.03,Bronze
C04647,21,Female,Southwest,1346,272.68,Bronze
C04648,37,Male,West,1216,467.97,Silver
C04649,18,Male,Midwest,448,112.99,Bronze
C04650,35,Male,Southeast,1792,1125.48,Gold
C04651,35,Male,Southwest,1521,38.77,Bronze
C04652,45,Male,Southeast,671,906.75,Gold
C04653,38,Female,West,1623,234.94,Bronze
C04654,45,Female,Midwest,536,603.24,Silver
C04655,46,Female,West,1711,339.49,Silver
C04656,63,Female,Southeast,1531,334.1,Silver
C04657,34,Female,Southwest,1415,402.96,Silver
C04658,26,Female,Midwest,341,506.82,Silver
C04659,40,Female,Southwest,1687,182.01,Bronze
C04660,28,Male,Northeast,733,620.99,Silver
C04661,55,Female,Midwest,274,92.2,Bronze
C04662,34,Female,West,506,243.52,Bronze
C04663,31,Male,West,644,519.24,Silver
C04664,32,Female,Southwest,465,599.15,Silver
C04665,46,Female,Northeast,279,370.45,Silver
C04666,36,Male,Northeast,1075,171.73,Bronze
C04667,30,Female,Midwest,506,548.42,Silver
C04668,57,Male,Northeast,1625,133.96,Bronze
C04669,27,Male,Southwest,1803,1183.54,Gold
C04670,38,Female,Southeast,540,226.74,Bronze
C04671,45,Female,Midwest,1389,61.21,Bronze
C04672,18,Female,Northeast,1699,83.49,Bronze
C04673,43,Female,Midwest,803,254.49,Bronze
C04674,25,Male,Southeast,1395,277.51,Bronze
C04675,47,Female,Northeast,1391,1440.42,Gold
C04676,26,Female,Southeast,1533,96.1,Bronze
C04677,46,Female,Southeast,953,253.54,Bronze
C04678,51,Male,Southwest,1095,94.3,Bronze
C04679,48,Female,Northeast,103,157.06,Bronze
C04680,41,Female,Midwest,838,1113.85,Gold
C04681,35,Female,Southwest,860,88.0,Bronze
C04682,31,Female,West,1075,415.02,Silver
C04683,55,Male,Southwest,249,348.49,Silver
C04684,29,Female,Southwest,108,239.43,Bronze
C04685,25,Female,Midwest,264,390.53,Silver
C04686,45,Male,West,186,86.14,Bronze
C04687,28,Female,Northeast,356,1086.47,Gold
C04688,26,Female,Midwest,1167,1383.48,Gold
C04689,20,Male,West,1661,255.29,Bronze
C04690,32,Female,Midwest,671,2166.34,Gold
C04691,37,Male,West,650,170.87,Bronze
C04692,40,Male,West,1640,350.86,Silver
C04693,49,Female,Southeast,1014,887.76,Gold
C04694,44,Male,Southwest,1328,161.89,Bronze
C04695,35,Male,Midwest,1434,70.57,Bronze
C04696,35,Male,Northeast,1073,57.37,Bronze
C04697,44,Male,Southwest,1726,1563.6,Gold
C04698,53,Female,Southeast,1262,152.0,Bronze
C04699,39,Female,West,635,207.02,Bronze
C04700,32,Female,Midwest,1647,89.88,Bronze
C04701,26,Female,Southeast,893,574.5,Silver
C04702,20,Male,West,1669,121.1,Bronze
C04703,45,Female,Midwest,778,157.25,Bronze
C04704,44,Female,Southeast,1213,320.4,Silver
C04705,44,Female,Northeast,944,93.91,Bronze
C04706,36,Female,Southwest,928,208.36,Bronze
C04707,54,Female,Northeast,1027,864.36,Gold
C04708,32,Female,Southwest,889,359.76,Silver
C04709,49,Male,Southeast,602,275.2,Bronze
C04710,37,Female,West,67,296.89,Bronze
C04711,30,Male,Southwest,147,172.39,Bronze
C04712,45,Male,Northeast,419,1475.18,Gold
C04713,42,Male,Midwest,709,117.81,Bronze
C04714,42,Male,West,406,295.84,Bronze
C04715,38,Male,West,878,271.38,Bronze
C04716,37,Male,Midwest,405,606.61,Silver
C04717,66,Female,West,1634,660.41,Silver
C04718,52,Female,West,624,237.74,Bronze
C04719,46,Other,West,776,317.86,Silver
C04720,39,Male,West,1095,328.88,Silver
C04721,50,Female,Southeast,1664,31.66,Bronze
C04722,44,Female,Southwest,1523,58.55,Bronze
C04723,38,Male,Midwest,487,141.95,Bronze
C04724,34,Female,Northeast,1183,147.61,Bronze
C04725,37,Female,Southeast,1081,83.15,Bronze
C04726,18,Male,Northeast,1798,480.4,Silver
C04727,40,Female,Northeast,770,245.16,Bronze
C04728,32,Female,Southeast,658,201.7,Bronze
C04729,57,Male,Northeast,355,79.0,Bronze
C04730,38,Male,West,1562,235.08,Bronze
C04731,23,Male,Northeast,648,23.01,Bronze
C04732,37,Male,Northeast,354,211.31,Bronze
C04733,25,Female,Northeast,1213,259.01,Bronze
C04734,43,Female,Northeast,545,304.21,Silver
C04735,41,Male,Southeast,1714,59.88,Bronze
C04736,49,Female,Midwest,775,299.57,Bronze
C04737,28,Male,Southwest,1307,95.84,Bronze
C04738,38,Male,Southwest,277,117.78,Bronze
C04739,21,Male,Southwest,1406,466.91,Silver
C04740,46,Female,Northeast,427,1499.22,Gold
C04741,44,Male,Southeast,611,256.27,Bronze
C04742,43,Male,Northeast,232,117.29,Bronze
C04743,38,Male,West,1355,289.98,Bronze
C04744,42,Female,Northeast,1201,569.71,Silver
C04745,57,Other,Midwest,250,427.9,Silver
C04746,34,Male,Southeast,1751,2889.39,Gold
C04747,39,Male,Southeast,896,128.53,Bronze
C04748,24,Female,Southwest,1613,307.05,Silver
C04749,27,Female,West,292,986.36,Gold
C04750,39,Male,West,325,932.2,Gold
C04751,51,Female,Midwest,1368,42.31,Bronze
C04752,34,Female,Southwest,1049,243.95,Bronze
C04753,35,Male,West,321,930.82,Gold
C04754,33,Female,Southwest,713,3299.67,Gold
C04755,31,Female,Southeast,905,461.01,Silver
C04756,41,Female,Midwest,1084,175.73,Bronze
C04757,20,Male,West,1735,98.66,Bronze
C04758,53,Male,Southeast,1097,1802.39,Gold
C04759,30,Male,Southwest,584,471.48,Silver
C04760,46,Male,Southwest,1187,114.06,Bronze
C04761,22,Female,Midwest,378,203.8,Bronze
C04762,46,Female,Southeast,248,323.49,Silver
C04763,46,Female,Midwest,1052,399.19,Silver
C04764,42,Other,Southwest,479,108.89,Bronze
C04765,26,Male,West,533,140.78,Bronze
C04766,40,Female,Northeast,115,55.28,Bronze
C04767,23,Female,Midwest,1304,623.77,Silver
C04768,34,Male,Northeast,1318,179.93,Bronze
C04769,50,Female,West,552,372.3,Silver
C04770,47,Male,Southeast,1133,880.1,Gold
C04771,38,Female,Midwest,1674,298.24,Bronze
C04772,26,Female,West,490,221.04,Bronze
C04773,45,Male,Northeast,1043,291.35,Bronze
C04774,38,Female,Northeast,659,259.01,Bronze
C04775,18,Female,Southeast,281,751.11,Silver
C04776,47,Male,Southeast,47,323.68,Silver
C04777,37,Male,Southeast,1309,149.91,Bronze
C04778,52,Male,Southwest,1298,628.33,Silver
C04779,24,Female,West,1206,740.58,Silver
C04780,18,Female,Southwest,1662,73.37,Bronze
C04781,41,Female,Southwest,529,972.15,Gold
C04782,41,Female,Southeast,487,339.76,Silver
C04783,18,Female,Southeast,1751,315.75,Silver
C04784,26,Male,Southeast,1595,605.44,Silver
C04785,71,Female,West,144,146.9,Bronze
C04786,34,Male,West,782,577.52,Silver
C04787,46,Male,Southeast,798,174.32,Bronze
C04788,30,Female,Southeast,476,64.88,Bronze
C04789,18,Male,Midwest,382,99.69,Bronze
C04790,35,Female,Midwest,654,407.61,Silver
C04791,34,Female,Southwest,570,104.49,Bronze
C04792,33,Male,Southeast,351,1042.18,Gold
C04793,36,Male,Southwest,1512,713.62,Silver
C04794,41,Female,Midwest,255,812.48,Gold
C04795,36,Female,West,1809,273.77,Bronze
C04796,22,Male,Southwest,390,308.61,Silver
C04797,43,Male,Southwest,1584,83.57,Bronze
C04798,18,Female,Northeast,863,599.57,Silver
C04799,18,Female,Northeast,141,344.42,Silver
C04800,46,Male,Midwest,241,407.72,Silver
C04801,44,Male,Midwest,1286,1118.21,Gold
C04802,37,Female,West,977,141.83,Bronze
C04803,21,Female,Southwest,188,218.43,Bronze
C04804,29,Other,Northeast,601,328.32,Silver
C04805,34,Female,Midwest,1377,105.44,Bronze
C04806,18,Female,Northeast,1146,206.68,Bronze
C04807,29,Male,Southwest,1301,381.33,Silver
C04808,45,Female,Southwest,699,182.57,Bronze
C04809,55,Male,Midwest,1194,794.8,Silver
C04810,32,Female,Northeast,940,62.81,Bronze
C04811,47,Male,West,1052,672.16,Silver
C04812,18,Male,West,433,443.66,Silver
C04813,45,Female,Southeast,1785,146.65,Bronze
C04814,28,Female,Southwest,433,106.49,Bronze
C04815,41,Male,Southwest,630,37.63,Bronze
C04816,35,Female,Midwest,1720,119.62,Bronze
C04817,53,Male,Midwest,1467,627.95,Silver
C04818,27,Male,Southeast,1493,232.65,Bronze
C04819,45,Female,Midwest,1286,696.93,Silver
C04820,34,Male,Midwest,222,140.07,Bronze
C04821,36,Female,Southeast,1152,462.38,Silver
C04822,35,Male,Northeast,1166,128.28,Bronze
C04823,27,Female,Southeast,1672,102.61,Bronze
C04824,37,Female,Northeast,1589,222.2,Bronze
C04825,37,Male,Midwest,1334,134.5,Bronze
C04826,40,Male,West,1029,61.04,Bronze
C04827,39,Female,West,1769,207.66,Bronze
C04828,47,Female,Southeast,552,269.29,Bronze
C04829,49,Male,Midwest,379,766.26,Silver
C04830,25,Female,West,345,568.57,Silver
